TYPECOM;COM;REG;NCC
COM;57594;44;ROPPEVILLER
COM;57595;44;RORBACH LES DIEUZE
COM;57596;44;ROSBRUCK
COM;57597;44;ROSSELANGE
COM;57598;44;ROUHLING
COM;57599;44;ROUPELDANGE
COM;57600;44;ROUSSY LE VILLAGE
COM;57601;44;ROZERIEULLES
COM;57602;44;RURANGE LES THIONVILLE
COM;57603;44;RUSSANGE
COM;57604;44;RUSTROFF
COM;57605;44;SAILLY ACHATEL
COM;57606;44;SAINT AVOLD
COM;57607;44;SAINTE BARBE
COM;57609;44;SAINT EPVRE
COM;57610;44;SAINT FRANCOIS LACROIX
COM;57611;44;SAINT GEORGES
COM;57612;44;SAINT HUBERT
COM;57613;44;SAINT JEAN DE BASSEL
COM;57614;44;SAINT JEAN KOURTZERODE
COM;57615;44;SAINT JEAN ROHRBACH
COM;57616;44;SAINT JULIEN LES METZ
COM;57617;44;SAINT JURE
COM;57618;44;SAINT LOUIS
COM;57619;44;SAINT LOUIS LES BITCHE
COM;57620;44;SAINTE MARIE AUX CHENES
COM;57621;44;SAINT MEDARD
COM;57622;44;SAINT PRIVAT LA MONTAGNE
COM;57623;44;SAINT QUIRIN
COM;57624;44;SAINTE RUFFINE
COM;57625;44;SALONNES
COM;57626;44;SANRY LES VIGY
COM;57627;44;SANRY SUR NIED
COM;57628;44;SARRALBE
COM;57629;44;SARRALTROFF
COM;57630;44;SARREBOURG
COM;57631;44;SARREGUEMINES
COM;57633;44;SARREINSMING
COM;57634;44;SAULNY
COM;57635;44;SCHALBACH
COM;57636;44;SCHMITTVILLER
COM;57637;44;SCHNECKENBUSCH
COM;57638;44;SCHOENECK
COM;57639;44;SCHORBACH
COM;57640;44;SCHWERDORFF
COM;57641;44;SCHWEYEN
COM;57642;44;SCY CHAZELLES
COM;57643;44;SECOURT
COM;57644;44;SEINGBOUSE
COM;57645;44;SEMECOURT
COM;57647;44;SEREMANGE ERZANGE
COM;57648;44;SERVIGNY LES RAVILLE
COM;57649;44;SERVIGNY LES SAINTE BARBE
COM;57650;44;SIERCK LES BAINS
COM;57651;44;SIERSTHAL
COM;57652;44;SILLEGNY
COM;57653;44;SILLY EN SAULNOIS
COM;57654;44;SILLY SUR NIED
COM;57655;44;SOLGNE
COM;57656;44;SORBEY
COM;57657;44;SOTZELING
COM;57658;44;SOUCHT
COM;57659;44;SPICHEREN
COM;57660;44;STIRING WENDEL
COM;57661;44;STURZELBRONN
COM;57662;44;SUISSE
COM;57663;44;TALANGE
COM;57664;44;TARQUIMPOL
COM;57665;44;TENTELING
COM;57666;44;TERVILLE
COM;57667;44;TETERCHEN
COM;57668;44;TETING SUR NIED
COM;57669;44;THEDING
COM;57670;44;THICOURT
COM;57671;44;THIMONVILLE
COM;57672;44;THIONVILLE
COM;57673;44;THONVILLE
COM;57674;44;TINCRY
COM;57675;44;TORCHEVILLE
COM;57676;44;TRAGNY
COM;57677;44;TREMERY
COM;57678;44;TRESSANGE
COM;57679;44;TRITTELING REDLACH
COM;57680;44;TROISFONTAINES
COM;57681;44;TROMBORN
COM;57682;44;TURQUESTEIN BLANCRUPT
COM;57683;44;UCKANGE
COM;57684;44;VAHL EBERSING
COM;57685;44;VAHL LES BENESTROFF
COM;57686;44;VAHL LES FAULQUEMONT
COM;57687;44;VALLERANGE
COM;57689;44;VALMESTROFF
COM;57690;44;VALMONT
COM;57691;44;VALMUNSTER
COM;57692;44;VANNECOURT
COM;57693;44;VANTOUX
COM;57694;44;VANY
COM;57695;44;VARIZE VAUDONCOURT
COM;57696;44;VARSBERG
COM;57697;44;VASPERVILLER
COM;57698;44;VATIMONT
COM;57700;44;VAUDRECHING
COM;57701;44;VAUX
COM;57702;44;VAXY
COM;57703;44;VECKERSVILLER
COM;57704;44;VECKRING
COM;57705;44;VELVING
COM;57706;44;VERGAVILLE
COM;57707;44;VERNEVILLE
COM;57708;44;VERNY
COM;57709;44;VESCHEIM
COM;57711;44;VIBERSVILLER
COM;57712;44;VIC SUR SEILLE
COM;57713;44;VIEUX LIXHEIM
COM;57714;44;HAUTE VIGNEULLES
COM;57715;44;VIGNY
COM;57716;44;VIGY
COM;57717;44;VILLER
COM;57718;44;VILLERS STONCOURT
COM;57719;44;VILLERS SUR NIED
COM;57720;44;VILLING
COM;57721;44;VILSBERG
COM;57723;44;VIRMING
COM;57724;44;VITRY SUR ORNE
COM;57725;44;VITTERSBOURG
COM;57726;44;VITTONCOURT
COM;57727;44;VIVIERS
COM;57728;44;VOIMHAUT
COM;57730;44;VOLMERANGE LES BOULAY
COM;57731;44;VOLMERANGE LES MINES
COM;57732;44;VOLMUNSTER
COM;57733;44;VOLSTROFF
COM;57734;44;VOYER
COM;57736;44;VRY
COM;57737;44;VULMONT
COM;57738;44;WALDHOUSE
COM;57739;44;WALDWEISTROFF
COM;57740;44;WALDWISSE
COM;57741;44;WALSCHBRONN
COM;57742;44;WALSCHEID
COM;57743;44;WALTEMBOURG
COM;57745;44;WIESVILLER
COM;57746;44;WILLERWALD
COM;57747;44;WINTERSBOURG
COM;57748;44;WITTRING
COM;57749;44;VOELFLING LES BOUZONVILLE
COM;57750;44;WOELFLING LES SARREGUEMINES
COM;57751;44;WOIPPY
COM;57752;44;WOUSTVILLER
COM;57753;44;WUISSE
COM;57754;44;XANREY
COM;57755;44;XOCOURT
COM;57756;44;XOUAXANGE
COM;57757;44;YUTZ
COM;57759;44;ZARBELING
COM;57760;44;ZETTING
COM;57761;44;ZILLING
COM;57762;44;ZIMMING
COM;57763;44;ZOMMANGE
COM;57764;44;ZOUFFTGEN
COM;57765;44;DIESEN
COM;57767;44;STUCKANGE
COM;58001;27;ACHUN
COM;58002;27;ALLIGNY COSNE
COM;58003;27;ALLIGNY EN MORVAN
COM;58004;27;ALLUY
COM;58005;27;AMAZY
COM;58006;27;ANLEZY
COM;58007;27;ANNAY
COM;58008;27;ANTHIEN
COM;58009;27;ARBOURSE
COM;58010;27;ARLEUF
COM;58011;27;ARMES
COM;58012;27;ARQUIAN
COM;58013;27;ARTHEL
COM;58014;27;ARZEMBOUY
COM;58015;27;ASNAN
COM;58016;27;ASNOIS
COM;58017;27;AUNAY EN BAZOIS
COM;58018;27;AUTHIOU
COM;58019;27;AVREE
COM;58020;27;AVRIL SUR LOIRE
COM;58021;27;AZY LE VIF
COM;58023;27;BAZOCHES
COM;58024;27;BAZOLLES
COM;58025;27;BEARD
COM;58026;27;BEAULIEU
COM;58027;27;BEAUMONT LA FERRIERE
COM;58028;27;BEAUMONT SARDOLLES
COM;58029;27;BEUVRON
COM;58030;27;BICHES
COM;58031;27;BILLY CHEVANNES
COM;58032;27;BILLY SUR OISY
COM;58033;27;BITRY
COM;58034;27;BLISMES
COM;58035;27;BONA
COM;58036;27;BOUHY
COM;58037;27;BRASSY
COM;58038;27;BREUGNON
COM;58039;27;BREVES
COM;58040;27;BRINAY
COM;58041;27;BRINON SUR BEUVRON
COM;58042;27;BULCY
COM;58043;27;BUSSY LA PESLE
COM;58044;27;CELLE SUR LOIRE
COM;58045;27;CELLE SUR NIEVRE
COM;58046;27;CERCY LA TOUR
COM;58047;27;CERVON
COM;58048;27;CESSY LES BOIS
COM;58049;27;CHALAUX
COM;58050;27;CHALLEMENT
COM;58051;27;CHALLUY
COM;58052;27;CHAMPALLEMENT
COM;58053;27;CHAMPLEMY
COM;58054;27;CHAMPLIN
COM;58055;27;CHAMPVERT
COM;58056;27;CHAMPVOUX
COM;58057;27;CHANTENAY SAINT IMBERT
COM;58058;27;CHAPELLE SAINT ANDRE
COM;58059;27;CHARITE SUR LOIRE
COM;58060;27;CHARRIN
COM;58061;27;CHASNAY
COM;58062;27;CHATEAU CHINON (VILLE)
COM;58063;27;CHATEAU CHINON (CAMPAGNE)
COM;58064;27;CHATEAUNEUF VAL DE BARGIS
COM;58065;27;CHATILLON EN BAZOIS
COM;58066;27;CHATIN
COM;58067;27;CHAULGNES
COM;58068;27;CHAUMARD
COM;58069;27;CHAUMOT
COM;58070;27;CHAZEUIL
COM;58071;27;CHEVANNES CHANGY
COM;58072;27;CHEVENON
COM;58073;27;CHEVROCHES
COM;58074;27;CHIDDES
COM;58075;27;CHITRY LES MINES
COM;58076;27;CHOUGNY
COM;58077;27;CIEZ
COM;58078;27;CIZELY
COM;58079;27;CLAMECY
COM;58080;27;COLLANCELLE
COM;58081;27;COLMERY
COM;58082;27;CORANCY
COM;58083;27;CORBIGNY
COM;58084;27;CORVOL D EMBERNARD
COM;58085;27;CORVOL L ORGUEILLEUX
COM;58086;27;COSNE COURS SUR LOIRE
COM;58087;27;COSSAYE
COM;58088;27;COULANGES LES NEVERS
COM;58089;27;COULOUTRE
COM;58090;27;COURCELLES
COM;58092;27;CRUX LA VILLE
COM;58093;27;CUNCY LES VARZY
COM;58094;27;DAMPIERRE SOUS BOUHY
COM;58095;27;DECIZE
COM;58096;27;DEVAY
COM;58097;27;DIENNES AUBIGNY
COM;58098;27;DIROL
COM;58099;27;DOMMARTIN
COM;58101;27;DOMPIERRE SUR NIEVRE
COM;58102;27;DONZY
COM;58103;27;DORNECY
COM;58104;27;DORNES
COM;58105;27;DRUY PARIGNY
COM;58106;27;DUN LES PLACES
COM;58107;27;DUN SUR GRANDRY
COM;58108;27;EMPURY
COM;58109;27;ENTRAINS SUR NOHAIN
COM;58110;27;EPIRY
COM;58111;27;FACHIN
COM;58112;27;FERMETE
COM;58113;27;FERTREVE
COM;58114;27;FLETY
COM;58115;27;FLEURY SUR LOIRE
COM;58116;27;FLEZ CUZY
COM;58117;27;FOURCHAMBAULT
COM;58118;27;FOURS
COM;58119;27;FRASNAY REUGNY
COM;58120;27;GACOGNE
COM;58121;27;GARCHIZY
COM;58122;27;GARCHY
COM;58123;27;GERMENAY
COM;58124;27;GERMIGNY SUR LOIRE
COM;58125;27;GIEN SUR CURE
COM;58126;27;GIMOUILLE
COM;58127;27;GIRY
COM;58128;27;GLUX EN GLENNE
COM;58129;27;GOULOUX
COM;58130;27;GRENOIS
COM;58131;27;GUERIGNY
COM;58132;27;GUIPY
COM;58133;27;HERY
COM;58134;27;IMPHY
COM;58135;27;ISENAY
COM;58136;27;JAILLY
COM;58137;27;LAMENAY SUR LOIRE
COM;58138;27;LANGERON
COM;58139;27;LANTY
COM;58140;27;LAROCHEMILLAY
COM;58141;27;LAVAULT DE FRETOY
COM;58142;27;LIMANTON
COM;58143;27;LIMON
COM;58144;27;LIVRY
COM;58145;27;LORMES
COM;58146;27;LUCENAY LES AIX
COM;58147;27;LURCY LE BOURG
COM;58148;27;LUTHENAY UXELOUP
COM;58149;27;LUZY
COM;58150;27;LYS
COM;58151;27;MACHINE
COM;58152;27;MAGNY COURS
COM;58153;27;MAGNY LORMES
COM;58154;27;MAISON DIEU
COM;58155;27;MARCHE
COM;58156;27;MARCY
COM;58157;27;MARIGNY L EGLISE
COM;58158;27;MARS SUR ALLIER
COM;58159;27;MARIGNY SUR YONNE
COM;58160;27;MARZY
COM;58161;27;MAUX
COM;58162;27;MENESTREAU
COM;58163;27;MENOU
COM;58164;27;MESVES SUR LOIRE
COM;58165;27;METZ LE COMTE
COM;58166;27;MHERE
COM;58168;27;MILLAY
COM;58169;27;MOISSY MOULINOT
COM;58170;27;MONCEAUX LE COMTE
COM;58171;27;MONTAPAS
COM;58172;27;MONTAMBERT
COM;58173;27;MONTARON
COM;58174;27;MONTENOISON
COM;58175;27;MONT ET MARRE
COM;58176;27;MONTIGNY AUX AMOGNES
COM;58177;27;MONTIGNY EN MORVAN
COM;58178;27;MONTIGNY SUR CANNE
COM;58179;27;MONTREUILLON
COM;58180;27;MONTSAUCHE LES SETTONS
COM;58181;27;MORACHES
COM;58182;27;MOULINS ENGILBERT
COM;58183;27;MOURON SUR YONNE
COM;58184;27;MOUSSY
COM;58185;27;MOUX EN MORVAN
COM;58186;27;MURLIN
COM;58187;27;MYENNES
COM;58188;27;NANNAY
COM;58189;27;NARCY
COM;58190;27;NEUFFONTAINES
COM;58191;27;NEUILLY
COM;58192;27;NEUVILLE LES DECIZE
COM;58193;27;NEUVY SUR LOIRE
COM;58194;27;NEVERS
COM;58195;27;NOCLE MAULAIX
COM;58196;27;NOLAY
COM;58197;27;NUARS
COM;58198;27;OISY
COM;58199;27;ONLAY
COM;58200;27;OUAGNE
COM;58201;27;OUDAN
COM;58202;27;OUGNY
COM;58203;27;OULON
COM;58204;27;VAUX D AMOGNES
COM;58205;27;OUROUX EN MORVAN
COM;58206;27;PARIGNY LA ROSE
COM;58207;27;PARIGNY LES VAUX
COM;58208;27;PAZY
COM;58209;27;PERROY
COM;58210;27;PLANCHEZ
COM;58211;27;POIL
COM;58212;27;POISEUX
COM;58213;27;POUGNY
COM;58214;27;POUGUES LES EAUX
COM;58215;27;POUILLY SUR LOIRE
COM;58216;27;POUQUES LORMES
COM;58217;27;POUSSEAUX
COM;58218;27;PREMERY
COM;58219;27;PREPORCHE
COM;58220;27;RAVEAU
COM;58221;27;REMILLY
COM;58222;27;RIX
COM;58223;27;ROUY
COM;58224;27;RUAGES
COM;58225;27;SAINCAIZE MEAUCE
COM;58226;27;SAINT AGNAN
COM;58227;27;SAINT AMAND EN PUISAYE
COM;58228;27;SAINT ANDELAIN
COM;58229;27;SAINT ANDRE EN MORVAN
COM;58230;27;SAINT AUBIN DES CHAUMES
COM;58231;27;SAINT AUBIN LES FORGES
COM;58232;27;SAINT BENIN D AZY
COM;58233;27;SAINT BENIN DES BOIS
COM;58234;27;SAINT BONNOT
COM;58235;27;SAINT BRISSON
COM;58236;27;SAINTE COLOMBE DES BOIS
COM;58237;27;SAINT DIDIER
COM;58238;27;SAINT ELOI
COM;58239;27;SAINT FIRMIN
COM;58240;27;SAINT FRANCHY
COM;58241;27;SAINT GERMAIN CHASSENAY
COM;58242;27;SAINT GERMAIN DES BOIS
COM;58243;27;SAINT GRATIEN SAVIGNY
COM;58244;27;SAINT HILAIRE EN MORVAN
COM;58245;27;SAINT HILAIRE FONTAINE
COM;58246;27;SAINT HONORE LES BAINS
COM;58247;27;SAINT JEAN AUX AMOGNES
COM;58248;27;SAINT LAURENT L ABBAYE
COM;58249;27;SAINT LEGER DE FOUGERET
COM;58250;27;SAINT LEGER DES VIGNES
COM;58251;27;SAINT LOUP DES BOIS
COM;58252;27;SAINT MALO EN DONZIOIS
COM;58253;27;SAINTE MARIE
COM;58254;27;SAINT MARTIN D HEUILLE
COM;58255;27;SAINT MARTIN DU PUY
COM;58256;27;SAINT MARTIN SUR NOHAIN
COM;58257;27;SAINT MAURICE
COM;58258;27;SAINT OUEN SUR LOIRE
COM;58259;27;SAINT PARIZE EN VIRY
COM;58260;27;SAINT PARIZE LE CHATEL
COM;58261;27;SAINT PERE
COM;58262;27;SAINT PEREUSE
COM;58263;27;SAINT PIERRE DU MONT
COM;58264;27;SAINT PIERRE LE MOUTIER
COM;58265;27;SAINT QUENTIN SUR NOHAIN
COM;58266;27;SAINT REVERIEN
COM;58267;27;SAINT SAULGE
COM;58268;27;SAINT SEINE
COM;58269;27;SAINT SULPICE
COM;58270;27;SAINT VERAIN
COM;58271;27;SAIZY
COM;58272;27;SARDY LES EPIRY
COM;58273;27;SAUVIGNY LES BOIS
COM;58274;27;SAVIGNY POIL FOL
COM;58275;27;SAXI BOURDON
COM;58276;27;SEMELAY
COM;58277;27;SERMAGES
COM;58278;27;SERMOISE SUR LOIRE
COM;58279;27;SICHAMPS
COM;58280;27;SOUGY SUR LOIRE
COM;58281;27;SUILLY LA TOUR
COM;58282;27;SURGY
COM;58283;27;TACONNAY
COM;58284;27;TALON
COM;58285;27;TAMNAY EN BAZOIS
COM;58286;27;TANNAY
COM;58287;27;TAZILLY
COM;58288;27;TEIGNY
COM;58289;27;TERNANT
COM;58290;27;THAIX
COM;58291;27;THIANGES
COM;58292;27;TINTURY
COM;58293;27;TOURY LURCY
COM;58294;27;TOURY SUR JOUR
COM;58295;27;TRACY SUR LOIRE
COM;58296;27;TRESNAY
COM;58297;27;TROIS VEVRES
COM;58298;27;TRONSANGES
COM;58299;27;TRUCY L ORGUEILLEUX
COM;58300;27;URZY
COM;58301;27;VANDENESSE
COM;58302;27;VARENNES LES NARCY
COM;58303;27;VARENNES VAUZELLES
COM;58304;27;VARZY
COM;58305;27;VAUCLAIX
COM;58306;27;VERNEUIL
COM;58307;27;VIELMANAY
COM;58308;27;VIGNOL
COM;58309;27;VILLAPOURCON
COM;58310;27;VILLIERS LE SEC
COM;58311;27;VILLE LANGY
COM;58312;27;VILLIERS SUR YONNE
COM;58313;27;VITRY LACHE
COM;59001;32;ABANCOURT
COM;59002;32;ABSCON
COM;59003;32;AIBES
COM;59004;32;AIX EN PEVELE
COM;59005;32;ALLENNES LES MARAIS
COM;59006;32;OREE DE MORMAL
COM;59007;32;ANHIERS
COM;59008;32;ANICHE
COM;59009;32;VILLENEUVE D ASCQ
COM;59010;32;ANNEUX
COM;59011;32;ANNOEULLIN
COM;59012;32;ANOR
COM;59013;32;ANSTAING
COM;59014;32;ANZIN
COM;59015;32;ARLEUX
COM;59016;32;ARMBOUTS CAPPEL
COM;59017;32;ARMENTIERES
COM;59018;32;ARNEKE
COM;59019;32;ARTRES
COM;59021;32;ASSEVENT
COM;59022;32;ATTICHES
COM;59023;32;AUBENCHEUL AU BAC
COM;59024;32;AUBERCHICOURT
COM;59025;32;AUBERS
COM;59026;32;AUBIGNY AU BAC
COM;59027;32;AUBRY DU HAINAUT
COM;59028;32;AUBY
COM;59029;32;AUCHY LEZ ORCHIES
COM;59031;32;AUDIGNIES
COM;59032;32;AULNOY LEZ VALENCIENNES
COM;59033;32;AULNOYE AYMERIES
COM;59034;32;AVELIN
COM;59035;32;AVESNELLES
COM;59036;32;AVESNES SUR HELPE
COM;59037;32;AVESNES LES AUBERT
COM;59038;32;AVESNES LE SEC
COM;59039;32;AWOINGT
COM;59041;32;BACHANT
COM;59042;32;BACHY
COM;59043;32;BAILLEUL
COM;59044;32;BAISIEUX
COM;59045;32;BAIVES
COM;59046;32;BAMBECQUE
COM;59047;32;BANTEUX
COM;59048;32;BANTIGNY
COM;59049;32;BANTOUZELLE
COM;59050;32;BAS LIEU
COM;59051;32;BASSEE
COM;59052;32;BAUVIN
COM;59053;32;BAVAY
COM;59054;32;BAVINCHOVE
COM;59055;32;BAZUEL
COM;59056;32;BEAUCAMPS LIGNY
COM;59057;32;BEAUDIGNIES
COM;59058;32;BEAUFORT
COM;59059;32;BEAUMONT EN CAMBRESIS
COM;59060;32;BEAURAIN
COM;59061;32;BEAUREPAIRE SUR SAMBRE
COM;59062;32;BEAURIEUX
COM;59063;32;BEAUVOIS EN CAMBRESIS
COM;59064;32;BELLAING
COM;59065;32;BELLIGNIES
COM;59066;32;BERELLES
COM;59067;32;BERGUES
COM;59068;32;BERLAIMONT
COM;59069;32;BERMERAIN
COM;59071;32;BERSEE
COM;59072;32;BERSILLIES
COM;59073;32;BERTHEN
COM;59074;32;BERTRY
COM;59075;32;BETHENCOURT
COM;59076;32;BETTIGNIES
COM;59077;32;BETTRECHIES
COM;59078;32;BEUGNIES
COM;59079;32;BEUVRAGES
COM;59080;32;BEUVRY LA FORET
COM;59081;32;BEVILLERS
COM;59082;32;BIERNE
COM;59083;32;BISSEZEELE
COM;59084;32;BLARINGHEM
COM;59085;32;BLECOURT
COM;59086;32;BOESCHEPE
COM;59087;32;BOESEGHEM
COM;59088;32;BOIS GRENIER
COM;59089;32;BOLLEZEELE
COM;59090;32;BONDUES
COM;59091;32;BORRE
COM;59092;32;BOUCHAIN
COM;59093;32;BOULOGNE SUR HELPE
COM;59094;32;BOURBOURG
COM;59096;32;BOURGHELLES
COM;59097;32;BOURSIES
COM;59098;32;BOUSBECQUE
COM;59099;32;BOUSIES
COM;59100;32;BOUSIGNIES
COM;59101;32;BOUSIGNIES SUR ROC
COM;59102;32;BOUSSIERES EN CAMBRESIS
COM;59103;32;BOUSSIERES SUR SAMBRE
COM;59104;32;BOUSSOIS
COM;59105;32;BOUVIGNIES
COM;59106;32;BOUVINES
COM;59107;32;BRAY DUNES
COM;59108;32;BRIASTRE
COM;59109;32;BRILLON
COM;59110;32;BROUCKERQUE
COM;59111;32;BROXEELE
COM;59112;32;BRUAY SUR L ESCAUT
COM;59113;32;BRUILLE LEZ MARCHIENNES
COM;59114;32;BRUILLE SAINT AMAND
COM;59115;32;BRUNEMONT
COM;59116;32;BRY
COM;59117;32;BUGNICOURT
COM;59118;32;BUSIGNY
COM;59119;32;BUYSSCHEURE
COM;59120;32;CAESTRE
COM;59121;32;CAGNONCLES
COM;59122;32;CAMBRAI
COM;59123;32;CAMPHIN EN CAREMBAULT
COM;59124;32;CAMPHIN EN PEVELE
COM;59125;32;CANTAING SUR ESCAUT
COM;59126;32;CANTIN
COM;59127;32;CAPELLE
COM;59128;32;CAPINGHEM
COM;59129;32;CAPPELLE EN PEVELE
COM;59130;32;CAPPELLE BROUCK
COM;59131;32;CAPPELLE LA GRANDE
COM;59132;32;CARNIERES
COM;59133;32;CARNIN
COM;59134;32;CARTIGNIES
COM;59135;32;CASSEL
COM;59136;32;CATEAU CAMBRESIS
COM;59137;32;CATILLON SUR SAMBRE
COM;59138;32;CATTENIERES
COM;59139;32;CAUDRY
COM;59140;32;CAULLERY
COM;59141;32;CAUROIR
COM;59142;32;CERFONTAINE
COM;59143;32;CHAPELLE D ARMENTIERES
COM;59144;32;CHATEAU L ABBAYE
COM;59145;32;CHEMY
COM;59146;32;CHERENG
COM;59147;32;CHOISIES
COM;59148;32;CLAIRFAYTS
COM;59149;32;CLARY
COM;59150;32;COBRIEUX
COM;59151;32;COLLERET
COM;59152;32;COMINES
COM;59153;32;CONDE SUR L ESCAUT
COM;59155;32;COUDEKERQUE BRANCHE
COM;59156;32;COURCHELETTES
COM;59157;32;COUSOLRE
COM;59158;32;COUTICHES
COM;59159;32;CRAYWICK
COM;59160;32;CRESPIN
COM;59161;32;CREVECOEUR SUR L ESCAUT
COM;59162;32;CROCHTE
COM;59163;32;CROIX
COM;59164;32;CROIX CALUYAU
COM;59165;32;CUINCY
COM;59166;32;CURGIES
COM;59167;32;CUVILLERS
COM;59168;32;CYSOING
COM;59169;32;DAMOUSIES
COM;59170;32;DECHY
COM;59171;32;DEHERIES
COM;59172;32;DENAIN
COM;59173;32;DEULEMONT
COM;59174;32;DIMECHAUX
COM;59175;32;DIMONT
COM;59176;32;DOIGNIES
COM;59177;32;DOMPIERRE SUR HELPE
COM;59178;32;DOUAI
COM;59179;32;DOUCHY LES MINES
COM;59180;32;DOULIEU
COM;59181;32;DOURLERS
COM;59182;32;DRINCHAM
COM;59183;32;DUNKERQUE
COM;59184;32;EBBLINGHEM
COM;59185;32;ECAILLON
COM;59186;32;ECCLES
COM;59187;32;ECLAIBES
COM;59188;32;ECUELIN
COM;59189;32;EECKE
COM;59190;32;ELESMES
COM;59191;32;ELINCOURT
COM;59192;32;EMERCHICOURT
COM;59193;32;EMMERIN
COM;59194;32;ENGLEFONTAINE
COM;59195;32;ENGLOS
COM;59196;32;ENNETIERES EN WEPPES
COM;59197;32;ENNEVELIN
COM;59198;32;EPPE SAUVAGE
COM;59199;32;ERCHIN
COM;59200;32;ERINGHEM
COM;59201;32;ERQUINGHEM LE SEC
COM;59202;32;ERQUINGHEM LYS
COM;59203;32;ERRE
COM;59204;32;ESCARMAIN
COM;59205;32;ESCAUDAIN
COM;59206;32;ESCAUDOEUVRES
COM;59207;32;ESCAUTPONT
COM;59208;32;ESCOBECQUES
COM;59209;32;ESNES
COM;59210;32;ESQUELBECQ
COM;59211;32;ESQUERCHIN
COM;59212;32;ESTAIRES
COM;59213;32;ESTOURMEL
COM;59214;32;ESTREES
COM;59215;32;ESTREUX
COM;59216;32;ESWARS
COM;59217;32;ETH
COM;59218;32;ETROEUNGT
COM;59219;32;ESTRUN
COM;59220;32;FACHES THUMESNIL
COM;59221;32;FAMARS
COM;59222;32;FAUMONT
COM;59223;32;FAVRIL
COM;59224;32;FECHAIN
COM;59225;32;FEIGNIES
COM;59226;32;FELLERIES
COM;59227;32;FENAIN
COM;59228;32;FERIN
COM;59229;32;FERON
COM;59230;32;FERRIERE LA GRANDE
COM;59231;32;FERRIERE LA PETITE
COM;59232;32;FLAMENGRIE
COM;59233;32;FLAUMONT WAUDRECHIES
COM;59234;32;FLERS EN ESCREBIEUX
COM;59236;32;FLESQUIERES
COM;59237;32;FLETRE
COM;59238;32;FLINES LES MORTAGNE
COM;59239;32;FLINES LEZ RACHES
COM;59240;32;FLOURSIES
COM;59241;32;FLOYON
COM;59242;32;FONTAINE AU BOIS
COM;59243;32;FONTAINE AU PIRE
COM;59244;32;FONTAINE NOTRE DAME
COM;59246;32;FOREST EN CAMBRESIS
COM;59247;32;FOREST SUR MARQUE
COM;59249;32;FOURMIES
COM;59250;32;FOURNES EN WEPPES
COM;59251;32;FRASNOY
COM;59252;32;FRELINGHIEN
COM;59253;32;FRESNES SUR ESCAUT
COM;59254;32;FRESSAIN
COM;59255;32;FRESSIES
COM;59256;32;FRETIN
COM;59257;32;FROMELLES
COM;59258;32;GENECH
COM;59259;32;GHISSIGNIES
COM;59260;32;GHYVELDE
COM;59261;32;GLAGEON
COM;59262;32;GODEWAERSVELDE
COM;59263;32;GOEULZIN
COM;59264;32;GOGNIES CHAUSSEE
COM;59265;32;GOMMEGNIES
COM;59266;32;GONDECOURT
COM;59267;32;GONNELIEU
COM;59268;32;GORGUE
COM;59269;32;GOUZEAUCOURT
COM;59270;32;GRAND FAYT
COM;59271;32;GRANDE SYNTHE
COM;59272;32;GRAND FORT PHILIPPE
COM;59273;32;GRAVELINES
COM;59274;32;GROISE
COM;59275;32;GRUSON
COM;59276;32;GUESNAIN
COM;59277;32;GUSSIGNIES
COM;59278;32;HALLENNES LEZ HAUBOURDIN
COM;59279;32;HALLUIN
COM;59280;32;HAMEL
COM;59281;32;HANTAY
COM;59282;32;HARDIFORT
COM;59283;32;HARGNIES
COM;59284;32;HASNON
COM;59285;32;HASPRES
COM;59286;32;HAUBOURDIN
COM;59287;32;HAUCOURT EN CAMBRESIS
COM;59288;32;HAULCHIN
COM;59289;32;HAUSSY
COM;59290;32;HAUT LIEU
COM;59291;32;HAUTMONT
COM;59292;32;HAVELUY
COM;59293;32;HAVERSKERQUE
COM;59294;32;HAYNECOURT
COM;59295;32;HAZEBROUCK
COM;59296;32;HECQ
COM;59297;32;HELESMES
COM;59299;32;HEM
COM;59300;32;HEM LENGLET
COM;59301;32;HERGNIES
COM;59302;32;HERIN
COM;59303;32;HERLIES
COM;59304;32;HERRIN
COM;59305;32;HERZEELE
COM;59306;32;HESTRUD
COM;59307;32;HOLQUE
COM;59308;32;HONDEGHEM
COM;59309;32;HONDSCHOOTE
COM;59310;32;HON HERGIES
COM;59311;32;HONNECHY
COM;59312;32;HONNECOURT SUR ESCAUT
COM;59313;32;HORDAIN
COM;59314;32;HORNAING
COM;59315;32;HOUDAIN LEZ BAVAY
COM;59316;32;HOUPLIN ANCOISNE
COM;59317;32;HOUPLINES
COM;59318;32;HOUTKERQUE
COM;59319;32;HOYMILLE
COM;59320;32;ILLIES
COM;59321;32;INCHY
COM;59322;32;IWUY
COM;59323;32;JENLAIN
COM;59324;32;JEUMONT
COM;59325;32;JOLIMETZ
COM;59326;32;KILLEM
COM;59327;32;LALLAING
COM;59328;32;LAMBERSART
COM;59329;32;LAMBRES LEZ DOUAI
COM;59330;32;LANDAS
COM;59331;32;LANDRECIES
COM;59332;32;LANNOY
COM;59333;32;LAROUILLIES
COM;59334;32;LAUWIN PLANQUE
COM;59335;32;LECELLES
COM;59336;32;LECLUSE
COM;59337;32;LEDERZEELE
COM;59338;32;LEDRINGHEM
COM;59339;32;LEERS
COM;59340;32;LEFFRINCKOUCKE
